SmartScore,Ticker,Price,Market Capitalization,Sector,Industry
10,T,17.55,125531502575.0,Communications,Wireless Telecommunications
9,SYY,81.94,40792170310.0,Distribution Services,Food Distributors
8,SYRE,37.0,1337584777.9999998,Health Technology,Biotechnology
6,SYNA,98.81,3883589782.0,Electronic Technology,Semiconductors
8,SYM,45.23,4326701922.0,Producer Manufacturing,Industrial Machinery
9,SYK,358.71,136404509852.0,Health Technology,Medical Specialties
7,SYF/PB,25.12,17201346802.0,Finance,Finance/Rental/Leasing
7,SYF/PA,19.55,17201346802.0,Finance,Finance/Rental/Leasing
7,SYF,42.28,17201346802.0,Finance,Finance/Rental/Leasing
5,SYBT,47.17,1383654569.0,Finance,Regional Banks
5,SXT,68.91,2917903499.0,Consumer Non-Durables,Food: Specialty/Candy
5,SXI,182.42,2165438784.9999995,Electronic Technology,Electronic Equipment/Instruments
7,SWX,74.95,5366815368.999999,Utilities,Gas Distributors
9,SWTX,50.1,3696720689.000001,Health Technology,Biotechnology
5,SWN,7.51,8271987477.0,Energy Minerals,Integrated Oil
9,SWKS,107.89,17286771294.0,Electronic Technology,Semiconductors
6,SWK,97.06,14928199656.0,Consumer Durables,Tools & Hardware
6,SWI,12.32,2053391246.0000005,Technology Services,Packaged Software
8,SWAV,322.61,12064586344.0,Health Technology,Medical Specialties
6,SVV,18.92,3053004841.0,Retail Trade,Specialty Stores
7,SVC,6.72,1113961371.0,Finance,Real Estate Investment Trusts
5,SUZ,12.83,16528102739.414003,Process Industries,Pulp & Paper
8,SUPN,33.74,1846757596.9999995,Health Technology,Pharmaceuticals: Major
7,SUN,60.15,6065459280.0,Distribution Services,Wholesale Distributors
10,SUM,44.03,7673023079.0,Non-Energy Minerals,Construction Materials
2,SUI,126.3,15713258466.0,Finance,Real Estate Investment Trusts
8,SU,36.48,46964620077.88605,Energy Minerals,Integrated Oil
9,STZ,272.04,49733624990.0,Consumer Non-Durables,Beverages: Alcoholic
6,STX,94.58,19815524937.0,Electronic Technology,Computer Peripherals
8,STWD,20.33,6370932339.0,Finance,Real Estate Investment Trusts
7,STVN,31.87,8662806311.000002,Health Technology,Medical Specialties
4,STT/PG,24.5,23213421063.0,Finance,Investment Banks/Brokers
4,STT,76.88,23213421063.000004,Finance,Investment Banks/Brokers
7,STRL,113.43,3507907482.0,Industrial Services,Engineering & Construction
6,STRA,103.96,2558093171.0,Consumer Services,Other Consumer Services
9,STR,24.72,3873704743.0,Miscellaneous,Investment Trusts/Mutual Funds
9,STNG,70.54,3879693323.0,Transportation,Marine Shipping
7,STNE,16.72,5166476570.999999,Technology Services,Packaged Software
9,STN,83.82,9561095695.313108,Industrial Services,Engineering & Construction
5,STM,43.97,39263316209.7174,Electronic Technology,Semiconductors
6,STLD,146.99,23247143581.000004,Non-Energy Minerals,Steel
9,STLA,28.99,87430787789.18082,Consumer Durables,Motor Vehicles
8,STGW,6.01,1614016153.0,Commercial Services,Miscellaneous Commercial Services
,STEW,14.95,1441500000.0,Miscellaneous,Investment Trusts/Mutual Funds
5,STER,16.23,1511890357.0,Technology Services,Data Processing Services
5,STEP,35.1,3874762930.0,Finance,Investment Managers
4,STEL,24.34,1297253652.0000002,Finance,Major Banks
4,STE,225.52,22284541259.0,Health Technology,Medical Specialties
5,STC,62.79,1724474450.0,Finance,Specialty Insurance
5,STBA,31.76,1214291653.0,Finance,Regional Banks
6,STAG,38.09,7069996634.0,Finance,Real Estate Investment Trusts
8,STAA,37.7,1842243533.9999995,Health Technology,Medical Specialties
5,ST,36.43,5481617743.0,Electronic Technology,Electronic Equipment/Instruments
7,SSTK,46.15,1640374784.0,Technology Services,Internet Software/Services
8,SSNC,64.55,15951687055.0,Technology Services,Information Technology Services
4,SSL,7.65,4683871280.2364,Process Industries,Chemicals: Major Diversified
4,SSD,202.91,8611735585.000002,Producer Manufacturing,Building Products
4,SSB,84.13,6415147211.999999,Finance,Regional Banks
9,SRRK,15.45,1203034004.9999998,Health Technology,Biotechnology
7,SRPT,130.23,12222789346.0,Health Technology,Pharmaceuticals: Major
,SREA,24.19,45040684891.0,Utilities,Electric Utilities
9,SRE,71.25,45040684890.99999,Utilities,Electric Utilities
8,SRCL,53.1,4915312897.0,Industrial Services,Environmental Services
5,SRCE,51.66,1263636755.0,Finance,Regional Banks
7,SRAD,11.53,3426897150.9999995,Technology Services,Packaged Software
6,SR,60.57,3330344427.0000005,Utilities,Gas Distributors
7,SQSP,36.56,4993116172.000001,Technology Services,Information Technology Services
4,SQM,48.49,13372875650.912704,Process Industries,Chemicals: Specialty
6,SQ,83.18,51213509679.00001,Technology Services,Information Technology Services
6,SPXC,121.42,5547439158.999999,Producer Manufacturing,Building Products
9,SPT,60.07,3378948661.9999995,Technology Services,Packaged Software
7,SPSC,183.89,6799086927.0,Technology Services,Packaged Software
7,SPR,35.65,4137305724.0,Electronic Technology,Aerospace & Defense
6,SPOT,260.2,50808391962.0,Technology Services,Internet Software/Services
8,SPNT/PB,25.295,2129263330.0000005,Finance,Property/Casualty Insurance
8,SPNT,12.54,2129263330.0000005,Finance,Property/Casualty Insurance
7,SPNS,31.46,1735257938.0,Technology Services,Packaged Software
8,SPHR,49.27,1731291751.0,Consumer Services,Media Conglomerates
5,SPH,20.22,1294487682.0,Distribution Services,Wholesale Distributors
8,SPGI,422.81,132804622814.0,Commercial Services,Financial Publishing/Services
7,SPG/PJ,61.03,50294757270.0,Finance,Real Estate Investment Trusts
7,SPG,154.33,50294757270.0,Finance,Real Estate Investment Trusts
5,SPB,88.91,2691448470.0,Consumer Durables,Electronics/Appliances
8,SP,51.97,1028948096.0000002,Commercial Services,Miscellaneous Commercial Services
1,SOUN,5.93,1833050400.0000005,Technology Services,Packaged Software
7,SONY,86.54,108287997216.98952,Electronic Technology,Computer Processing Hardware
9,SONO,19.22,2380262420.0,Consumer Durables,Electronics/Appliances
6,SON,57.64,5656090728.999999,Process Industries,Containers/Packaging
,SOLV/I,75.0,12934968750.0,Health Services,Medical/Nursing Services
,SOJE,20.4,77516628793.0,Utilities,Electric Utilities
,SOJD,23.55,77516628793.0,Utilities,Electric Utilities
,SOJC,24.77,77516628793.0,Utilities,Electric Utilities
7,SOFI,7.36,7188783548.0,Finance,Finance/Rental/Leasing
7,SO,71.05,77516628793.0,Utilities,Electric Utilities
6,SNY,49.54,124836176095.038,Health Technology,Pharmaceuticals: Major
9,SNX,116.0,10339473511.0,Distribution Services,Electronics Distributors
5,SNV/PE,24.84,5829620978.0,Finance,Regional Banks
5,SNV/PD,25.25,5829620978.0,Finance,Regional Banks
5,SNV,39.82,5829620978.000001,Finance,Regional Banks
6,SNPS,573.35,87460918594.00002,Technology Services,Packaged Software
4,SNOW,160.04,53485367710.00001,Technology Services,Packaged Software
7,SNN,26.34,11509027911.5816,Health Technology,Medical Specialties
4,SNEX,69.34,2187677096.0,Finance,Investment Banks/Brokers
9,SNDX,23.07,1960153704.0,Health Technology,Biotechnology
5,SNDR,22.35,3933275680.0,Transportation,Trucking
6,SNAP,11.45,18899736935.000004,Technology Services,Packaged Software
6,SNA,296.94,15689827229.0,Consumer Durables,Tools & Hardware
10,SN,62.94,8769166016.999998,Consumer Durables,Electronics/Appliances
10,SMTC,27.86,1790973440.0,Electronic Technology,Semiconductors
5,SMR,5.75,1347155728.0,Producer Manufacturing,Electrical Products
1,SMPL,33.89,3382645823.0,Consumer Non-Durables,Food: Major Diversified
9,SMMT,3.75,2631364517.0,Health Technology,Biotechnology
4,SMG,73.61,4173121279.0,Process Industries,Chemicals: Agricultural
7,SMFG,11.81,79909220025.81726,Finance,Major Banks
9,SMCI,1023.29,59914080244.0,Electronic Technology,Computer Processing Hardware
7,SMAR,38.4,5277086343.0,Technology Services,Packaged Software
7,SM,49.05,5677367515.0,Energy Minerals,Oil & Gas Production
6,SLVM,61.94,2553223053.9999995,Process Industries,Pulp & Paper
3,SLNO,42.85,1390935757.0,Health Technology,Pharmaceuticals: Major
10,SLN,21.82,1014679595.0,Commercial Services,Miscellaneous Commercial Services
,SLMBP,75.57,4759553954.0,Finance,Finance/Rental/Leasing
7,SLM,21.6,4759553954.0,Finance,Finance/Rental/Leasing
6,SLGN,47.17,5023602646.000001,Process Industries,Containers/Packaging
6,SLG/PI,22.62,3637524128.0,Finance,Real Estate Investment Trusts
6,SLG,53.74,3637524128.0,Finance,Real Estate Investment Trusts
10,SLF,54.38,31791474013.29323,Finance,Multi-Line Insurance
4,SLB,54.9,78657541578.00002,Industrial Services,Contract Drilling
5,SLAB,140.25,4476952017.0,Electronic Technology,Semiconductors
8,SKYW,69.48,2795134385.0,Transportation,Airlines
2,SKY,83.65,4831081798.000001,Consumer Durables,Homebuilding
5,SKX,60.86,9328384526.0,Consumer Non-Durables,Apparel/Footwear
9,SKWD,37.19,1401226944.9999998,Finance,Multi-Line Insurance
5,SKT,29.55,3218495683.0,Finance,Real Estate Investment Trusts
3,SKM,21.72,8455130548.483191,Communications,Wireless Telecommunications
4,SJW,56.64,1815898335.9999995,Utilities,Water Utilities
5,SJM,125.72,13348389614.0,Consumer Non-Durables,Food: Specialty/Candy
6,SIX,26.09,2194888940.0,Consumer Services,Movies/Entertainment
4,SITM,91.09,2080390938.9999995,Electronic Technology,Semiconductors
5,SITE,183.6,8287685253.0,Producer Manufacturing,Trucks/Construction/Farm Machinery
7,SITC/PA,23.1,3031494710.0,Finance,Real Estate Investment Trusts
7,SITC,14.48,3031494710.0,Finance,Real Estate Investment Trusts
5,SIRI,3.9,14985601831.0,Consumer Services,Broadcasting
2,SIMO,76.3,2548975184.0,Electronic Technology,Semiconductors
3,SIM,32.25,5490881254.566004,Non-Energy Minerals,Steel
,SIGIP,19.0099,6514147364.0,Finance,Property/Casualty Insurance
7,SIGI,107.42,6514147364.0,Finance,Property/Casualty Insurance
7,SIG,99.43,4424961587.0,Retail Trade,Specialty Stores
5,SID,3.14,4135157157.2115006,Non-Energy Minerals,Steel
7,SHW,346.89,88143616818.0,Process Industries,Industrial Specialties
6,SHOP,78.62,101198668323.01518,Technology Services,Information Technology Services
2,SHOO,41.87,3098379601.9999995,Consumer Non-Durables,Apparel/Footwear
4,SHO/PI,20.83,2265321177.0,Finance,Real Estate Investment Trusts
4,SHO/PH,22.44,2265321177.0,Finance,Real Estate Investment Trusts
4,SHO,11.13,2265321177.0,Finance,Real Estate Investment Trusts
7,SHLS,11.76,2003075117.9999995,Electronic Technology,Semiconductors
8,SHG,35.39,17761255074.03599,Finance,Financial Conglomerates
10,SHEL,66.76,211639998875.692,Energy Minerals,Integrated Oil
4,SHCO,5.97,1168173417.0,Commercial Services,Miscellaneous Commercial Services
6,SHC,11.87,3357217990.0,Health Technology,Medical Specialties
9,SHAK,104.28,4412506398.000001,Consumer Services,Restaurants
6,SGRY,29.94,3790616227.999999,Health Services,Hospital/Nursing Management
7,SGML,12.16,1331520055.1724136,Non-Energy Minerals,Other Metals/Minerals
5,SGHC,3.38,1684969460.0000002,Consumer Services,Casinos/Gaming
5,SGH,26.48,1372461455.0,Electronic Technology,Semiconductors
6,SG,25.48,2878979637.0,Consumer Services,Restaurants
7,SFNC,19.34,2423837546.0,Finance,Major Banks
6,SFM,64.04,6481615467.0,Retail Trade,Food Retail
8,SFL,13.12,1804141522.0,Transportation,Marine Shipping
5,SFBS,66.19,3606632998.0,Finance,Regional Banks
,SFB,23.55,7881370704.0,Finance,Investment Managers
5,SF/PD,18.98,7881370704.0,Finance,Investment Managers
5,SF/PC,25.12,7881370704.0,Finance,Investment Managers
5,SF/PB,24.85,7881370704.0,Finance,Investment Managers
5,SF,76.67,7881370704.0,Finance,Investment Managers
9,SEMR,13.06,1888037297.0000005,Technology Services,Packaged Software
9,SEM,29.45,3780138304.999999,Health Services,Hospital/Nursing Management
4,SEIC,72.02,9459992937.999998,Finance,Investment Managers
7,SEE,36.91,5333262939.0,Process Industries,Containers/Packaging
4,SEDG,69.69,3981112635.999999,Producer Manufacturing,Electrical Products
3,SEB,3189.19,3096878747.0000005,Process Industries,Agricultural Commodities/Milling
8,SEAT,5.84,1227438143.0,Consumer Services,Movies/Entertainment
5,SE,53.57,30254130994.0,Retail Trade,Department Stores
7,SDRL,50.02,3704512370.8745794,Industrial Services,Contract Drilling
N/A,SDHC,30.79,1578974614.6373055,Consumer Durables,Homebuilding
7,SDGR,26.63,1925631551.0,Technology Services,Packaged Software
6,SCSC,43.73,1100704610.0,Distribution Services,Electronics Distributors
4,SCS,12.87,1470033556.0000002,Producer Manufacturing,Office Equipment/Supplies
,SCRMU,10.83,1001250029.0,Finance,Financial Conglomerates
4,SCRM,10.68,1001250028.9999998,Finance,Financial Conglomerates
4,SCL,89.67,2006940875.9999995,Process Industries,Chemicals: Specialty
4,SCI,74.22,10838855183.0,Consumer Services,Other Consumer Services
8,SCHW/PJ,21.44,132047825873.0,Finance,Investment Banks/Brokers
8,SCHW/PD,25.38,132047825873.0,Finance,Investment Banks/Brokers
8,SCHW,72.38,132047825873.0,Finance,Investment Banks/Brokers
5,SCHL,38.26,1093377880.9999998,Consumer Services,Publishing: Books/Magazines
7,SCCO,104.32,80651170897.00002,Non-Energy Minerals,Other Metals/Minerals
6,SBUX,91.5,103596295531.99998,Consumer Services,Restaurants
5,SBSW,4.49,3059644823.604,Non-Energy Minerals,Precious Metals
6,SBS,16.67,11414372603.986,Utilities,Water Utilities
6,SBRA,14.58,3374930933.0,Finance,Real Estate Investment Trusts
8,SBLK,24.07,2022286552.0000005,Transportation,Marine Shipping
6,SBH,12.17,1276433492.0,Distribution Services,Medical Distributors
3,SBCF,25.37,2153636322.0,Finance,Regional Banks
,SBBA,25.18,3879693323.0,Transportation,Marine Shipping
8,SBAC,218.08,23576341290.0,Finance,Real Estate Investment Trusts
6,SATS,14.01,3803974428.999999,Communications,Specialty Telecommunications
5,SASR,22.73,1021489530.0,Finance,Regional Banks
10,SAP,197.09,230032684966.7934,Technology Services,Packaged Software
3,SANM,62.12,3464809623.0000005,Health Technology,Medical Specialties
9,SAND,5.14,1531248427.4277537,Non-Energy Minerals,Precious Metals
8,SANA,10.0,2204475555.0,Health Technology,Biotechnology
5,SAN,4.84,77017349064.4245,Finance,Major Banks
2,SAM,307.97,3703191170.000001,Consumer Non-Durables,Beverages: Alcoholic
8,SAIC,130.08,6718423882.000001,Technology Services,Information Technology Services
7,SAIA,580.46,15433292826.000002,Transportation,Trucking
4,SAH,56.19,1909477164.0,Retail Trade,Specialty Stores
5,SAGE,19.04,1144431350.0,Health Technology,Pharmaceuticals: Major
3,SAFT,81.77,1209526413.0,Finance,Property/Casualty Insurance
7,SAFE,20.18,1434329487.0,Finance,Real Estate Investment Trusts
10,SA,13.82,1154060466.0885334,Non-Energy Minerals,Precious Metals
9,S,22.68,6773944132.999999,Technology Services,Packaged Software
,RZC,26.42,12708869673.0,Finance,Multi-Line Insurance
,RZB,25.13,12708869673.0,Finance,Multi-Line Insurance
9,RYTM,41.79,2513271354.0,Health Technology,Biotechnology
8,RYN,33.41,4966055220.0,Finance,Real Estate Investment Trusts
5,RYI,32.91,1119555526.0,Non-Energy Minerals,Steel
5,RYAN,55.72,14501423794.000002,Finance,Insurance Brokers/Services
2,RYAAY,146.02,25865044457.4693,Transportation,Airlines
6,RY,100.4,141388994149.9611,Finance,Major Banks
9,RXST,50.67,1874159417.9999995,Electronic Technology,Electronic Components
9,RXRX,10.17,2194978824.0,Health Technology,Biotechnology
5,RXO,21.26,2489437482.0,Technology Services,Packaged Software
8,RVTY,105.41,13021279127.0,Health Technology,Medical Specialties
,RVT,15.09,1649380000.0,Miscellaneous,Investment Trusts/Mutual Funds
7,RVMD,31.72,5223979349.0,Health Technology,Pharmaceuticals: Other
5,RVLV,20.55,1454828156.0,Retail Trade,Internet Retail
6,RUSHB,52.92,4125790328.0,Retail Trade,Specialty Stores
8,RUSHA,52.99,4125790327.999999,Retail Trade,Specialty Stores
5,RUN,13.1,2876629835.0000005,Electronic Technology,Semiconductors
6,RUM,8.5,3280352010.0,Technology Services,Internet Software/Services
10,RTX,97.45,129573879304.0,Electronic Technology,Aerospace & Defense
5,RTO,30.33,14994605547.5248,Commercial Services,Miscellaneous Commercial Services
7,RSI,6.46,1440400257.0,Consumer Services,Casinos/Gaming
3,RSG,191.52,60254222633.0,Industrial Services,Environmental Services
7,RS,336.9,19346625832.0,Non-Energy Minerals,Steel
9,RRX,178.34,11846165408.999998,Producer Manufacturing,Industrial Machinery
8,RRR,59.76,6286042575.999999,Consumer Services,Hotels/Resorts/Cruise lines
6,RRC,34.35,8316807311.000001,Energy Minerals,Oil & Gas Production
,RQI,11.92,1569580000.0,Miscellaneous,Investment Trusts/Mutual Funds
9,RPRX,30.45,18191880914.0,Health Technology,Pharmaceuticals: Major
6,RPM,120.18,15487856452.0,Process Industries,Industrial Specialties
3,RPD,48.71,3019331689.0,Technology Services,Information Technology Services
10,RPAY,11.05,1127151556.9999998,Commercial Services,Miscellaneous Commercial Services
7,ROST,147.19,49553912088.99999,Retail Trade,Apparel/Footwear Retail
8,ROP,559.18,59844750663.99999,Technology Services,Packaged Software
10,ROL,46.7,22597436026.0,Consumer Services,Other Consumer Services
5,ROKU,65.58,9413782133.999998,Consumer Durables,Electronics/Appliances
7,ROK,291.21,33370342841.0,Electronic Technology,Electronic Equipment/Instruments
7,ROIV,10.84,8735370853.000002,Health Technology,Pharmaceuticals: Major
4,ROIC,12.7,1612961309.0,Finance,Real Estate Investment Trusts
3,ROG,120.48,2247565116.0000005,Process Industries,Chemicals: Specialty
7,ROCK,80.56,2452484227.9999995,Producer Manufacturing,Metal Fabrication
8,ROAD,57.4,3032290809.0,Industrial Services,Engineering & Construction
5,RNW,6.0,2238225943.0,Utilities,Alternative Power Generation
6,RNST,31.11,1748901618.0,Finance,Regional Banks
5,RNR/PG,19.09,12439042823.0,Finance,Property/Casualty Insurance
5,RNR/PF,24.67,12439042823.0,Finance,Property/Casualty Insurance
5,RNR,236.06,12439042823.0,Finance,Property/Casualty Insurance
8,RNG,34.88,3220036810.0000005,Technology Services,Packaged Software
5,RNA,24.67,1966679449.0,Health Technology,Biotechnology
8,RMD,196.33,28877963556.000004,Health Technology,Medical Specialties
9,RMBS,63.1,6851012337.0,Electronic Technology,Semiconductors
N/A,RLX,1.9,2494832152.0,Producer Manufacturing,Industrial Conglomerates
4,RLJ/PA,24.79,1828906055.0,Finance,Real Estate Investment Trusts
4,RLJ,11.74,1828906055.0,Finance,Real Estate Investment Trusts
4,RLI,148.48,6779491231.0,Finance,Multi-Line Insurance
1,RLAY,8.16,1070420875.9999998,Health Technology,Biotechnology
7,RL,186.5,11925608408.0,Consumer Non-Durables,Apparel/Footwear
