Ticker,GF Value,GFValuediff,AveragePriceTarget,SmartScore,Price,Market Capitalization,Sector,Industry,AveragePriceTarget_percent
UL,59.73,23.818407960198996,51.0,5.0,48.24,119791040770.39296,Consumer Non-Durables,Household/Personal Care,5.721393034825866
UI,332.59,138.9982753664846,123.33,1.0,139.16,8411953950.949956,Electronic Technology,Telecommunications Equipment,-11.37539522851394
UHS,172.42,13.35963182117028,154.2,9.0,152.1,9451540560.669493,Health Services,Hospital/Nursing Management,1.3806706114398386
UHAL.B,60.05,-11.626195732156004,,,67.95,13354362001.985,Finance,Finance/Rental/Leasing,
UGP,3.5,-35.364727608494924,4.6,7.0,5.415,5853161324.7016,Retail Trade,Specialty Stores,-15.050784856879048
UGIC,0.0,-100.0,,,57.0,4975531139.0,Distribution Services,Wholesale Distributors,
UGI,40.89,70.58823529411767,29.67,6.0,23.97,5021620269.550736,Distribution Services,Wholesale Distributors,23.779724655819784
UFPT,139.79,-19.19653179190752,188.0,6.0,173.0,1321514440.1274254,Process Industries,Industrial Specialties,8.670520231213873
UFPI,77.26,-38.24634321796818,112.75,8.0,125.11,7733366723.804049,Non-Energy Minerals,Forest Products,-9.879306210534727
UEC,0.0,-100.0,7.5,7.0,6.69,2629034292.4871016,Non-Energy Minerals,Other Metals/Minerals,12.107623318385643
UE,16.71,-10.354077253218884,18.5,6.0,18.64,2176386002.0,Finance,Real Estate Investment Trusts,-0.7510729613733936
UDR,44.77,19.16422677668353,39.0,6.0,37.57,12262440326.0,Finance,Real Estate Investment Trusts,3.806228373702421
UDMY,0.0,-100.0,14.71,6.0,14.99,2298408287.8221025,Technology Services,Packaged Software,-1.867911941294192
UCTT,31.56,-6.07142857142858,36.0,3.0,33.6,1506314059.9699068,Producer Manufacturing,Industrial Machinery,7.142857142857138
UCBIO,0.0,-100.0,,,23.1,3493248491.0,Finance,Regional Banks,
UCBI,34.12,14.84348704140019,28.33,6.0,29.71,3534891439.632493,Finance,Regional Banks,-4.644900706832725
UBSI,35.05,-8.041453495998962,31.5,7.0,38.115,5142971575.272233,Finance,Regional Banks,-17.35537190082645
UBS,27.15,-11.964980544747084,31.55,8.0,30.84,98849419449.4924,Finance,Investment Managers,2.302204928664076
UBER,51.49,-16.453026123641084,64.48,8.0,61.63,126825796160.01906,Transportation,Other Transportation,4.624371247768945
UAL,75.42,77.45882352941176,59.6,9.0,42.5,13940719136.331612,Transportation,Airlines,40.235294117647065
UAA,12.53,41.18309859154929,9.61,8.0,8.875,3789951300.660022,Consumer Non-Durables,Apparel/Footwear,8.281690140845065
U,70.66,84.97382198952877,30.64,4.0,38.2,14516727106.361118,Technology Services,Packaged Software,-19.79057591623037
TYL,445.58,7.324710359611718,475.45,8.0,415.17,17488698497.746033,Technology Services,Data Processing Services,14.51935351783606
TY,0.0,-100.0,,,28.65,1529220000.0,Miscellaneous,Investment Trusts/Mutual Funds,
TXT,83.17,3.368133233905056,87.25,10.0,80.46,15770598237.192207,Electronic Technology,Aerospace & Defense,8.438975888640327
TXRH,123.86,3.7179701892480304,112.05,6.0,119.42,7975240863.205625,Consumer Services,Restaurants,-6.171495561882436
TXN,166.88,-0.6400523949867625,163.94,5.0,167.955,152537407394.1836,Electronic Technology,Semiconductors,-2.3905212705784376
TXG,64.47,13.483541629994711,57.82,7.0,56.81,6715430391.27769,Health Technology,Biotechnology,1.7778560112656188
TX,43.56,1.1846689895470504,49.63,9.0,43.05,8403931947.999999,Non-Energy Minerals,Steel,15.28455284552847
TWST,60.13,61.77024482109228,29.14,7.0,37.17,2143734381.4304671,Health Technology,Biotechnology,-21.603443637341943
TWO/PC,0.0,-100.0,13.7,7.0,22.24,1365867790.0,Finance,Real Estate Investment Trusts,-38.39928057553957
TWO/PB,0.0,-100.0,13.7,7.0,22.48,1365867790.0,Finance,Real Estate Investment Trusts,-39.05693950177936
TWO/PA,0.0,-100.0,13.7,7.0,22.91,1365867790.0,Finance,Real Estate Investment Trusts,-40.20078568310782
TWO,0.0,-100.0,13.7,7.0,14.33,1365867790.0,Finance,Real Estate Investment Trusts,-4.39637124912771
TWLO,144.55,88.83082952318749,72.0,8.0,76.55,13858830915.32148,Technology Services,Packaged Software,-5.943827563683863
TWKS,0.0,-100.0,5.42,1.0,4.87,1550732335.6185567,Commercial Services,Miscellaneous Commercial Services,11.293634496919914
TW,86.13,-5.543674946537267,98.67,6.0,91.185,21404717272.313244,Finance,Investment Banks/Brokers,8.208586938641224
TV,8.93,159.21625544267056,5.85,2.0,3.445,1909762329.9840004,Communications,Major Telecommunications,69.81132075471697
TUYA,2.69,31.86274509803921,2.7,5.0,2.04,1222497351.8079998,Technology Services,Packaged Software,32.352941176470594
TU,22.47,26.449071468767585,20.33,8.0,17.77,25855348991.06394,Communications,Wireless Telecommunications,14.40630275745638
TTWO,145.32,-9.39019827908717,168.89,9.0,160.38,27275445906.73696,Technology Services,Packaged Software,5.306147898740486
TTMI,14.9,-4.974489795918363,17.75,6.0,15.68,1603195642.598726,Electronic Technology,Electronic Components,13.2015306122449
TTEK,190.65,15.189414536885998,186.0,4.0,165.51,8813021991.41814,Industrial Services,Engineering & Construction,12.37991662135219
TTEC,75.29,243.63304427202195,23.8,7.0,21.91,1039067909.9815838,Technology Services,Information Technology Services,8.626198083067095
TTE,72.16,4.792332268370603,74.39,9.0,68.86,160195045436.59244,Energy Minerals,Integrated Oil,8.030787104269534
TTD,97.09,29.97322623828648,83.27,10.0,74.7,36625194960.23567,Technology Services,Packaged Software,11.472556894243631
TTC,113.44,14.239677744209466,100.33,9.0,99.3,10314709213.978504,Producer Manufacturing,Trucks/Construction/Farm Machinery,1.0372608257804643
TT,214.2,-12.227503687920017,233.38,7.0,244.04,55533006831.95744,Producer Manufacturing,Industrial Machinery,-4.368136371086705
TSN,86.48,66.11601997694967,48.17,6.0,52.06,18129317546.16686,Consumer Non-Durables,Food: Meat/Fish/Dairy,-7.472147522089897
TSM,108.67,5.494612173575377,112.0,7.0,103.01,478869597468.2652,Electronic Technology,Semiconductors,8.727308028346757
TSLX,39.41,84.84990619136958,21.88,10.0,21.32,1866491451.4355829,Finance,Investment Managers,2.626641651031889
TSLA,453.53,76.80447537181063,243.59,6.0,256.515,815441019514.2389,Consumer Durables,Motor Vehicles,-5.0386916944428135
TSEM,32.13,4.453836150845257,34.0,7.0,30.76,3387383445.866841,Electronic Technology,Semiconductors,10.53315994798439
TSCO,246.91,15.429746850237253,216.9,9.0,213.905,23126168560.28066,Retail Trade,Specialty Stores,1.400154274093642
TS,53.17,50.15532335498448,43.4,8.0,35.41,20756024910.16929,Non-Energy Minerals,Steel,22.564247387743585
TRV,210.63,13.083861269193603,190.6,7.0,186.26,42541685068.50838,Finance,Multi-Line Insurance,2.33007623751745
TRUP,98.8,209.6208085239737,37.67,6.0,31.91,1325706715.6950445,Finance,Multi-Line Insurance,18.05076778439361
TRU,106.89,55.88449759369989,68.64,6.0,68.57,13282008373.702454,Commercial Services,Financial Publishing/Services,0.1020854601137631
TRS,32.88,23.33083270817705,40.0,4.0,26.66,1104108478.7373698,Producer Manufacturing,Miscellaneous Manufacturing,50.037509377344335
TRP,47.6,18.955391728101965,39.1,10.0,40.015,41495554400.53287,Industrial Services,Oil & Gas Pipelines,-2.2866425090591007
TROX,14.25,0.8492569002123086,15.2,8.0,14.13,2215495716.7275324,Process Industries,Chemicals: Specialty,7.572540693559791
TROW,120.28,11.12558540030803,94.13,7.0,108.2379,24187958189.83493,Finance,Investment Managers,-13.034159014541116
TRNO,80.67,26.9394177812746,63.9,5.0,63.55,5373335345.0,Finance,Real Estate Investment Trusts,0.5507474429583028
TRN,52.79,98.23507322568533,30.0,5.0,26.63,2180237841.941199,Producer Manufacturing,Trucks/Construction/Farm Machinery,12.65490048817124
TRMK,36.61,33.61313868613139,26.0,6.0,27.4,1673330044.4169097,Finance,Regional Banks,-5.109489051094886
TRMD,16.39,-48.5949065361937,39.0,9.0,31.884,2733489277.276568,Transportation,Marine Shipping,22.31840421528039
TRMB,69.79,32.20306876302331,56.67,8.0,52.79,13132439797.283422,Technology Services,Packaged Software,7.34987687061944
TRIP,42.86,102.26521944313356,20.26,8.0,21.19,2923964229.583955,Consumer Services,Other Consumer Services,-4.388862671071259
TRI,125.9,-11.95188474718512,139.3,10.0,142.99,65103908382.61621,Technology Services,Internet Software/Services,-2.5806000419609747
TRGP,64.58,-26.080238081611625,106.85,8.0,87.365,19480263534.70256,Utilities,Gas Distributors,22.302981743261032
TREX,71.89,-13.842281879194628,78.23,7.0,83.44,9061198997.468924,Non-Energy Minerals,Forest Products,-6.244007670182159
TPX,42.89,-15.07384753686436,49.67,9.0,50.5027,8700318558.933506,Consumer Durables,Home Furnishings,-1.6488227362101344
TPR,51.95,39.84225685751972,41.14,9.0,37.149,8514046017.805088,Retail Trade,Apparel/Footwear Retail,10.743223236157096
TPH,25.39,-28.11438278595697,33.6,7.0,35.32,3427881934.4690094,Consumer Durables,Homebuilding,-4.869762174405433
TPG,0.0,-100.0,35.67,9.0,43.705,13515733495.393774,Finance,Investment Managers,-18.384624184875864
TOWN,30.41,0.1976935749588096,27.0,3.0,30.35,2207181773.5286283,Finance,Regional Banks,-11.037891268533777
TOST,0.0,-100.0,19.92,4.0,18.44,9961401123.549236,Technology Services,Packaged Software,8.02603036876356
TOL,71.85,-30.713596914175515,104.75,7.0,103.7,11145571881.466318,Consumer Durables,Homebuilding,1.0125361620057831
TNL,68.81,70.21645021645023,45.43,4.0,40.425,2927581334.661542,Consumer Services,Hotels/Resorts/Cruise lines,12.380952380952388
TNK,27.14,-49.4034302759135,64.33,7.0,53.64,1826959980.1881733,Transportation,Marine Shipping,19.929157345264723
TNGX,0.0,-100.0,17.33,9.0,10.11,1031115837.1131498,Health Technology,Biotechnology,71.41444114737882
TNET,107.94,-9.737843375005223,117.67,10.0,119.585,6040032991.312431,Commercial Services,Miscellaneous Commercial Services,-1.6013714094577014
TNDM,76.94,159.93243243243242,29.2,8.0,29.6,1930207205.6948235,Health Technology,Medical Specialties,-1.3513513513513584
TNC,83.26,-9.075024571366155,100.0,5.0,91.57,1710547741.4034913,Producer Manufacturing,Industrial Machinery,9.20607185759529
TMUS,146.22,-5.761794276875482,187.38,5.0,155.16,179438648728.8099,Communications,Wireless Telecommunications,20.765661252900237
TMO,596.64,12.706493506493503,547.8,6.0,529.375,204535843015.1419,Health Technology,Medical Specialties,3.480519480519472
TMHC,35.98,-32.916938566234734,54.33,7.0,53.635,5763002313.460464,Consumer Durables,Homebuilding,1.2957956558217587
TME,6.79,-18.14345991561181,8.91,5.0,8.295,14446706284.032,Technology Services,Internet Software/Services,7.414104882459315
TMDX,164.48,106.58100153102043,86.8,4.0,79.6201,2599412854.881558,Health Technology,Medical Specialties,9.017697792391624
TLRY,3.47,68.49567835291832,2.34,5.0,2.0594,1503958279.4875867,Process Industries,Agricultural Commodities/Milling,13.62532776536854
TKR,85.48,7.232014050053315,83.5,9.0,79.715,5624004310.779344,Producer Manufacturing,Industrial Machinery,4.748165339020256
TKO,0.0,-100.0,105.0,3.0,79.59,6531471291.320045,Consumer Services,Movies/Entertainment,31.926121372031652
TJX,89.75,-2.3341857554817955,102.31,7.0,91.895,104730603728.49568,Retail Trade,Apparel/Footwear Retail,11.333587246313735
TIXT,39.73,366.86251468860166,10.14,2.0,8.51,2328899416.464,Technology Services,Information Technology Services,19.153936545240903
TIMB,16.98,-6.958904109589039,12.57,8.0,18.25,8906578795.917599,Communications,Wireless Telecommunications,-31.12328767123288
TIGO,16.39,-8.63991081382386,17.5,7.0,17.94,3078695487.9366,Communications,Wireless Telecommunications,-2.452619843924199
THS,43.42,6.617556783302639,43.0,3.0,40.725,2252092545.463284,Consumer Non-Durables,Food: Specialty/Candy,5.586249232658068
THRM,96.78,85.49113560134164,58.5,1.0,52.175,1711146710.3629885,Producer Manufacturing,Auto Parts: OEM,12.122664111164356
THO,82.65,-30.47026163035249,104.33,5.0,118.87,6338545070.078804,Consumer Durables,Recreational Products,-12.231849920080766
THG,84.71,-29.99752086604413,134.8,7.0,121.01,4327611952.530838,Finance,Property/Casualty Insurance,11.395752417155611
THC,72.35,-5.096084475634558,80.89,7.0,76.235,7741816588.387126,Health Services,Hospital/Nursing Management,6.10611923657113
TGTX,419.27,2305.2847767221992,23.5,3.0,17.4312,2639259326.5286064,Health Technology,Pharmaceuticals: Major,34.815732709165175
TGT,176.36,25.993927487051277,151.48,6.0,139.975,64621108778.75494,Retail Trade,Specialty Stores,8.219324879442755
TGNA,20.47,32.40620957309184,18.67,6.0,15.46,3045124349.5836043,Consumer Services,Broadcasting,20.763260025873223
TGLS,40.32,-8.860759493670889,51.25,8.0,44.24,2109132016.7354016,Producer Manufacturing,Building Products,15.845388788426757
TGI,10.42,-36.84848484848485,14.58,9.0,16.5,1268122872.0110362,Electronic Technology,Aerospace & Defense,-11.636363636363637
TGH/PB,0.0,-100.0,50.0,6.0,24.45,2010708136.0,Finance,Finance/Rental/Leasing,104.49897750511248
TGH/PA,0.0,-100.0,50.0,6.0,24.83,2010708136.0,Finance,Finance/Rental/Leasing,101.3693113169553
TGH,39.94,-18.95292207792209,50.0,6.0,49.28,2013159222.715969,Finance,Finance/Rental/Leasing,1.4610389610389587
TFX,300.16,18.42032587682961,252.71,8.0,253.47,11911230282.45436,Health Technology,Medical Specialties,-0.2998382451572142
TFSL,16.94,14.150943396226424,14.0,4.0,14.84,4160530321.721997,Finance,Savings Banks,-5.660377358490565
TFPM,0.0,-100.0,17.3,6.0,13.7,2761505614.665924,Non-Energy Minerals,Precious Metals,26.27737226277373
TFINP,0.0,-100.0,,,21.5,1819548590.0,Finance,Savings Banks,
TFIN,73.86,-6.054439074026972,62.67,4.0,78.62,1831194446.310804,Finance,Savings Banks,-20.287458661918087
TFII,109.94,-13.053106093558462,140.76,10.0,126.445,10865760310.626438,Transportation,Trucking,11.321127763059035
TFC/PR,0.0,-100.0,35.9,10.0,19.93,48665550873.0,Finance,Regional Banks,80.13045659809333
TFC/PO,0.0,-100.0,35.9,10.0,22.3,48665550873.0,Finance,Regional Banks,60.986547085201785
TFC/PI,0.0,-100.0,35.9,10.0,21.7333,48665550873.0,Finance,Regional Banks,65.1843024299117
TFC,51.54,40.0162999185004,35.9,10.0,36.81,49092324681.69717,Finance,Regional Banks,-2.472154305895147
TEX,59.75,3.230822391154107,61.88,5.0,57.88,3895324249.0,Producer Manufacturing,Trucks/Construction/Farm Machinery,6.91085003455425
TEVA,7.96,-25.293289535429373,11.83,10.0,10.655,11850910866.9698,Health Technology,Pharmaceuticals: Generic,11.02768653214454
TER,86.37,-19.581005586592177,108.92,7.0,107.4,16419175940.855614,Electronic Technology,Electronic Production Equipment,1.4152700186219702
TEO,0.71,-90.97427031424796,5.7,4.0,7.8664,4154283476.912272,Communications,Major Telecommunications,-27.53991660734261
TENB,59.23,27.23952738990333,50.79,2.0,46.55,5443321012.397528,Technology Services,Packaged Software,9.10848549946295
TEL,141.48,0.1415628539071267,142.5,6.0,141.28,43906896284.09265,Electronic Technology,Semiconductors,0.8635334088335213
TEF,4.22,6.56565656565656,3.63,6.0,3.96,22936676752.08228,Communications,Specialty Telecommunications,-8.333333333333336
TECK,35.61,-16.623741512526344,48.79,6.0,42.71,22200776990.53009,Energy Minerals,Coal,14.235542027628185
TECH,105.53,34.75929000127697,79.5,8.0,78.31,12384756089.935284,Health Technology,Biotechnology,1.5196015834503864
TEAM,357.77,44.38435772226482,212.65,4.0,247.79,64201693964.37064,Technology Services,Packaged Software,-14.181363251140072
TDY,460.93,8.552453398961411,480.5,3.0,424.615,20035329202.1839,Electronic Technology,Aerospace & Defense,13.16133438526665
TDW,18.8,-73.65470852017937,90.0,10.0,71.36,3728655707.471529,Transportation,Marine Shipping,26.121076233183857
TDOC,47.53,122.310570626754,23.44,2.0,21.38,3539615444.734022,Health Services,Medical/Nursing Services,9.635173058933594
TDC,44.67,1.5919945417330064,59.11,10.0,43.97,4300266178.796683,Technology Services,Packaged Software,34.432567659768026
TD,72.87,13.187325256290787,67.72,6.0,64.38,115331768840.95392,Finance,Major Banks,5.187946567256918
TCOM,57.0,66.91068814055637,50.39,4.0,34.15,22559399460.992,Consumer Services,Other Consumer Services,47.5549048316252
TCN,7.44,-18.06167400881057,9.55,8.0,9.08,2478785094.493724,Finance,Real Estate Development,5.1762114537445
TCBK,51.1,17.28253385356897,40.5,5.0,43.57,1449491194.9119833,Finance,Regional Banks,-7.046132660087216
TCBIO,0.0,-100.0,,,18.99,3041135224.0,Finance,Major Banks,
TCBI,73.86,15.96796985398022,63.0,4.0,63.69,3058422586.7134066,Finance,Major Banks,-1.083372585963256
TBLA,0.0,-100.0,6.0,7.0,4.08,1401227833.223301,Technology Services,Internet Software/Services,47.05882352941176
TBC,0.0,-100.0,,,24.75,117903828486.0,Communications,Wireless Telecommunications,
TBBK,39.28,-2.892459826946852,50.0,8.0,40.45,2170374465.153481,Finance,Regional Banks,23.60939431396785
TBB,0.0,-100.0,,,23.6,117903828486.0,Communications,Wireless Telecommunications,
TASK,0.0,-100.0,13.57,6.0,12.5635,1122167668.6270545,Commercial Services,Miscellaneous Commercial Services,8.011302582878983
TAP.A,62.0,-4.291447977770918,,,64.78,14096469506.158142,Consumer Non-Durables,Beverages: Alcoholic,
TAP,58.73,-4.254972285621139,66.07,6.0,61.34,13233103122.042597,Consumer Non-Durables,Beverages: Alcoholic,7.711118356700341
TALO,12.28,-15.31034482758621,21.33,8.0,14.5,1799165283.8121936,Energy Minerals,Oil & Gas Production,47.10344827586205
TAL,5.69,-51.57446808510638,11.3,9.0,11.75,8000161677.0,Commercial Services,Miscellaneous Commercial Services,-3.829787234042547
TAK,14.03,-0.213371266002853,16.85,4.0,14.06,44263309709.47441,Health Technology,Pharmaceuticals: Major,19.843527738264587
TAC,12.17,46.980676328502426,11.98,10.0,8.28,2565684321.271719,Utilities,Electric Utilities,44.68599033816427
T/PC,0.0,-100.0,20.27,6.0,19.858,117903828486.0,Communications,Wireless Telecommunications,2.074730587168894
T/PA,0.0,-100.0,20.27,6.0,21.35,117903828486.0,Communications,Wireless Telecommunications,-5.05854800936769
T,16.1,-2.895054282267774,20.27,6.0,16.58,118547330278.82835,Communications,Wireless Telecommunications,22.255729794933664
SYY,103.07,39.46282389554156,79.69,10.0,73.905,37275610471.89739,Distribution Services,Food Distributors,7.827616534740541
SYNA,85.89,-26.533230690274568,111.0,7.0,116.91,4582865268.517365,Electronic Technology,Semiconductors,-5.055170644085191
SYM,0.0,-100.0,56.44,9.0,53.56,29845707882.549885,Producer Manufacturing,Industrial Machinery,5.377147124719931
SYK,309.43,3.797256046425813,324.69,9.0,298.11,113263367805.22691,Health Technology,Medical Specialties,8.916171882862024
SYF/PA,0.0,-100.0,37.13,9.0,17.15,15745256432.0,Finance,Finance/Rental/Leasing,116.50145772594756
SYF,59.52,55.4858934169279,37.13,9.0,38.28,15840431438.02786,Finance,Finance/Rental/Leasing,-3.004179728317656
SYBT,71.23,40.79857679383277,47.0,4.0,50.59,1483394650.8011432,Finance,Regional Banks,-7.096264083811036
