,GF Value,Ticker,Price,Market Capitalization,Sector,Industry,GFValuediff
1787,20.52,GBDC,15.065,2554944739.8576183,Finance,Investment Managers,36.20975771656157
1788,47.12,GBCI,42.48,4710285363.28439,Finance,Regional Banks,10.922787193973637
1789,112.29,GATX,119.56,4244379977.8294,Transportation,Railroads,-6.080628972900632
1790,0.0,GAM,42.54,1000670000.0,Miscellaneous,Investment Trusts/Mutual Funds,-100.0
1791,0.0,GAB,5.1801,1491080000.0,Miscellaneous,Investment Trusts/Mutual Funds,-99.99999999999999
1792,50.59,G,34.6824,6291817703.32196,Commercial Services,Miscellaneous Commercial Services,45.86649136161281
1793,31.42,FYBR,24.37,5989878003.848484,Communications,Major Telecommunications,28.929011079195735
1794,0.0,FWRG,20.03,1198147184.8022685,Consumer Services,Restaurants,-100.0
1795,107.55,FWRD,66.0,1693696039.768045,Transportation,Trucking,62.95454545454545
1796,98.47,FWONK,64.41,24325584643.532867,Consumer Services,Movies/Entertainment,52.87998757956839
1797,89.36,FWONA,59.49,24450887585.105022,Consumer Services,Movies/Entertainment,50.21011934778954
1798,43.24,FVRR,28.12,1079219766.064838,Technology Services,Data Processing Services,53.76955903271693
1799,72.6,FUTU,51.45,7403115550.0,Finance,Investment Banks/Brokers,41.1078717201166
1800,73.59,FUN,38.455,1961790571.7845795,Consumer Services,Movies/Entertainment,91.3665323104928
1801,0.0,FULTP,17.51,2717355022.0,Finance,Major Banks,-100.0
1802,18.63,FULT,16.7,2741983617.3655586,Finance,Major Banks,11.55688622754491
1803,68.72,FUL,82.47,4455152876.726741,Process Industries,Industrial Specialties,-16.672729477385715
1804,76.43,FTV,72.97,25644107756.118908,Electronic Technology,Electronic Equipment/Instruments,4.741674660819526
1805,48.03,FTS,40.65,19857524774.166664,Utilities,Electric Utilities,18.154981549815503
1806,0.0,FTRE,35.085,3115548000.0,Commercial Services,Miscellaneous Commercial Services,-100.0
1807,82.6,FTNT,59.06,45352740084.69971,Technology Services,Information Technology Services,39.85777175753469
1808,10.7,FTI,20.25,8818068017.766115,Industrial Services,Oilfield Services/Equipment,-47.1604938271605
1809,35.43,FTDR,36.12,2875936908.471108,Consumer Durables,Homebuilding,-1.9102990033222529
1810,0.0,FTAIP,24.74,4567849059.0,Finance,Investment Managers,-100.0
1811,0.0,FTAIO,24.215,4567849059.0,Finance,Investment Managers,-100.0
1812,0.0,FTAIN,24.26,4567849059.0,Finance,Investment Managers,-100.0
1813,0.0,FTAIM,25.2,4567849059.0,Finance,Investment Managers,-100.0
1814,49.03,FTAI,45.92,4602932385.105991,Finance,Investment Managers,6.772648083623692
1815,170.48,FSV,162.33,7245214564.304008,Finance,Real Estate Development,5.0206369740651615
1816,59.77,FSS,76.055,4633941073.793011,Producer Manufacturing,Trucks/Construction/Farm Machinery,-21.412135954243645
1817,4.42,FSM,4.09,1253422537.9185605,Non-Energy Minerals,Precious Metals,8.068459657701714
1818,21.22,FSLY,18.26,2388408075.6684847,Technology Services,Information Technology Services,16.210295728368
1819,121.36,FSLR,170.3553,18201476348.378124,Electronic Technology,Semiconductors,-28.760654937063887
1820,32.49,FSK,19.945,5585924845.621731,Finance,Investment Managers,62.89796941589372
1821,0.0,FRT/PC,22.82,8591909716.0,Finance,Real Estate Investment Trusts,-100.0
1822,97.18,FRT,105.09,8591909716.0,Finance,Real Estate Investment Trusts,-7.526881720430104
1823,0.0,FRSH,24.155,7130678315.784055,Technology Services,Packaged Software,-100.0
1824,102.74,FRPT,85.7,4134330563.9197927,Consumer Non-Durables,Food: Specialty/Candy,19.883313885647595
1825,33.72,FROG,34.775,3647446289.148297,Technology Services,Packaged Software,-3.033788641265276
1826,15.12,FRO,21.34,4750772703.39118,Transportation,Marine Shipping,-29.147141518275543
1827,0.0,FRMEP,24.24,2211343740.0,Finance,Major Banks,-100.0
1828,47.61,FRME,37.145,2223013889.6427603,Finance,Major Banks,28.17337461300308
1829,122.33,FRHC,80.0,4772735254.633661,Finance,Investment Banks/Brokers,52.9125
1830,60.94,FR,52.445,7061494540.0,Finance,Real Estate Investment Trusts,16.197921632186095
1831,110.13,FOXF,67.88,2876817784.143301,Producer Manufacturing,Auto Parts: OEM,62.24219210371244
1832,41.67,FOXA,30.06,14111304932.966969,Consumer Services,Broadcasting,38.62275449101797
1833,38.57,FOX,28.03,14139678241.00072,Consumer Services,Broadcasting,37.60256867641812
1834,112.7,FOUR,74.93,6180349064.451034,Commercial Services,Miscellaneous Commercial Services,50.40704657680501
1835,95.89,FORTY,64.75,1010443043.2526,Technology Services,Information Technology Services,48.092664092664094
1836,32.83,FORM,40.83,3178289000.5162244,Electronic Technology,Semiconductors,-19.593436198873377
1837,22.43,FOR,34.339,1713849568.1695344,Finance,Real Estate Development,-34.680683770639796
1838,13.42,FOLD,13.41,3932425569.6588135,Health Technology,Pharmaceuticals: Major,0.07457121551081124
1839,136.28,FNV,112.1351,21543328043.31644,Non-Energy Minerals,Precious Metals,21.531973485554484
1840,44.18,FNF,49.88,13575254342.004848,Finance,Specialty Insurance,-11.427425821972738
1841,105.76,FND,113.785,12126054904.909355,Retail Trade,Home Improvement Chains,-7.052774970338789
1842,0.0,FNB/PE,25.11,4887244425.0,Finance,Major Banks,-100.0
1843,14.28,FNB,13.7,4915950706.497798,Finance,Major Banks,4.233576642335767
1844,0.0,FNA,12.84,1061883445.4964482,Health Technology,Medical Specialties,-100.0
1845,142.8,FN,191.51,6957722958.381099,Electronic Technology,Semiconductors,-25.434703148660635
1846,300.92,FMX,131.76,28382098726.57843,Consumer Non-Durables,Beverages: Non-Alcoholic,128.38494231936858
1847,33.23,FMS,21.01,12371959585.843489,Health Services,Medical/Nursing Services,58.16277962874819
1848,106.91,FMC,62.88,7844838700.444446,Process Industries,Chemicals: Agricultural,70.02226463104324
1849,0.0,FLYW,23.54,2858066314.120903,Finance,Regional Banks,-100.0
1850,339.7,FLT,278.52,20110292652.95513,Commercial Services,Miscellaneous Commercial Services,21.966106563262965
1851,40.59,FLS,41.05,5386113674.927695,Producer Manufacturing,Industrial Machinery,-1.1205846528623478
1852,28.31,FLR,39.25,6687222056.216355,Industrial Services,Engineering & Construction,-27.87261146496816
1853,28.92,FLO,22.52,4754427428.424541,Consumer Non-Durables,Food: Specialty/Candy,28.419182948490242
1854,30.3,FLNG,30.0905,1585833736.0190196,Transportation,Marine Shipping,0.6962330303584255
1855,0.0,FLNC,24.55,4367307397.792052,Producer Manufacturing,Electrical Products,-100.0
1856,24.39,FLEX,30.09,13040946814.992018,Electronic Technology,Electronic Production Equipment,-18.943170488534392
1857,36.99,FL,29.93,2818262733.3040247,Retail Trade,Apparel/Footwear Retail,23.588372870030078
1858,50.09,FIZZ,49.83,4653760604.020222,Consumer Non-Durables,Beverages: Non-Alcoholic,0.5217740317078168
1859,154.67,FIX,208.09,7431896235.26311,Industrial Services,Engineering & Construction,-25.671584410591578
1860,141.2,FIVN,80.04,5818582707.186483,Technology Services,Packaged Software,76.41179410294849
1861,220.38,FIVE,198.04,10930376129.023603,Retail Trade,Discount Stores,11.280549383962839
1862,0.0,FITBP,24.16,23426972133.0,Finance,Regional Banks,-100.0
1863,0.0,FITBO,23.44,23426972133.0,Finance,Regional Banks,-100.0
1864,0.0,FITBI,25.66,23426972133.0,Finance,Regional Banks,-100.0
1865,40.72,FITB,34.755,23668733037.279507,Finance,Regional Banks,17.16299812976549
1866,9.87,FISK,9.99,2582241352.9999995,Finance,Real Estate Investment Trusts,-1.2012012012012112
1867,94.92,FIS,60.03,35566792518.71848,Technology Services,Packaged Software,58.12093953023488
1868,5.56,FINV,4.845,1365148057.0,Finance,Finance/Rental/Leasing,14.757481940144476
1869,0.0,FIHL,13.24,1665219853.6816075,Finance,Multi-Line Insurance,-100.0
1870,0.0,FIGS,7.79,1317560890.9232736,Consumer Non-Durables,Apparel/Footwear,-100.0
1871,686.19,FICO,1175.61,29053502935.93283,Technology Services,Packaged Software,-41.63115318855742
1872,38.54,FIBK,31.24,3280133191.590572,Finance,Regional Banks,23.36747759282971
1873,128.85,FI,134.1,80484902262.28511,Finance,Regional Banks,-3.9149888143176734
1874,0.0,FHN/PF,18.2,7683080215.0,Finance,Regional Banks,-100.0
1875,0.0,FHN/PE,23.48,7683080215.0,Finance,Regional Banks,-100.0
1876,0.0,FHN/PD,24.23,7683080215.0,Finance,Regional Banks,-100.0
1877,0.0,FHN/PC,23.33,7683080215.0,Finance,Regional Banks,-100.00000000000001
1878,0.0,FHN/PB,23.31,7683080215.0,Finance,Regional Banks,-100.0
1879,17.97,FHN,13.87,7750132551.421817,Finance,Regional Banks,29.560201874549385
1880,43.45,FHI,33.955,2928783352.387722,Finance,Investment Managers,27.96348107789723
1881,26.58,FHB,22.91,2923592841.125275,Finance,Regional Banks,16.01920558707987
1882,0.0,FGN,26.1,5678727587.0,Finance,Multi-Line Insurance,-100.0
1883,0.0,FG,44.79,5620999085.563094,Finance,Multi-Line Insurance,-100.0
1884,184.11,FFIV,178.4201,10652966256.795052,Technology Services,Packaged Software,3.1890465255876568
1885,41.37,FFIN,30.665,4376181256.271344,Finance,Major Banks,34.909505951410395
1886,30.27,FFBC,23.91,2274359653.298734,Finance,Regional Banks,26.599749058971142
1887,163.4,FERG,190.43,38750534914.4531,Distribution Services,Wholesale Distributors,-14.194192091582208
1888,103.14,FELE,96.6,4455976928.65547,Producer Manufacturing,Industrial Machinery,6.770186335403734
1889,43.66,FE,36.4329,20905738984.885143,Utilities,Electric Utilities,19.836740967641887
1890,247.36,FDX,247.375,61817169117.22337,Transportation,Air Freight/Couriers,-0.006063668519448755
1891,472.03,FDS,471.12,17897121453.765793,Technology Services,Data Processing Services,0.19315673289182547
1892,27.05,FDP,26.04,1253241098.518747,Process Industries,Agricultural Commodities/Milling,3.8786482334869494
1893,42.06,FCX,42.69,61216490056.51243,Non-Energy Minerals,Other Metals/Minerals,-1.4757554462403268
1894,24.8,FCPT,25.365,2282242937.0,Finance,Real Estate Investment Trusts,-2.2274788093829994
1895,0.0,FCNCP,20.95,20437479757.0,Finance,Regional Banks,-100.0
1896,0.0,FCNCO,22.0,20437479757.0,Finance,Regional Banks,-100.0
1897,2245.39,FCNCA,1432.44,20623059070.21033,Finance,Regional Banks,56.752813381363254
1898,192.79,FCN,198.55,7050455633.267422,Commercial Services,Miscellaneous Commercial Services,-2.90103248552003
1899,116.35,FCFS,111.03,5008331223.578218,Finance,Finance/Rental/Leasing,4.791497793389168
1900,16.38,FCF,15.5,1582727229.4404683,Finance,Regional Banks,5.677419354838703
1901,0.0,FBRT/PE,20.65,1181033105.0,Finance,Real Estate Investment Trusts,-100.0
1902,17.41,FBRT,14.435,1181033105.0,Finance,Real Estate Investment Trusts,20.609629373051607
1903,17.91,FBP,16.67,2876445044.9159107,Finance,Regional Banks,7.438512297540481
1904,37.92,FBNC,37.655,1547274619.0199084,Finance,Regional Banks,0.7037578010888343
1905,32.66,FBK,39.72,1860619853.054721,Finance,Major Banks,-17.774420946626392
1906,72.32,FBIN,77.47,9768576364.518051,Producer Manufacturing,Building Products,-6.647734606944631
1907,62.03,FAST,65.205,37258996132.22438,Distribution Services,Wholesale Distributors,-4.869258492446894
1908,150.58,FANG,157.33,28159694751.95815,Energy Minerals,Oil & Gas Production,-4.2903451344308134
1909,54.65,FAF,64.49,6654160703.909975,Finance,Specialty Insurance,-15.2581795627229
1910,0.0,FA,16.22,2353846265.419195,Commercial Services,Miscellaneous Commercial Services,-100.0
1911,0.0,F/PD,23.91,49396457548.0,Consumer Durables,Motor Vehicles,-100.0
1912,0.0,F/PC,24.13,49396457548.0,Consumer Durables,Motor Vehicles,-100.0
1913,0.0,F/PB,24.2755,49396457548.0,Consumer Durables,Motor Vehicles,-100.0
1914,15.43,F,12.396,49620622995.5436,Consumer Durables,Motor Vehicles,24.475637302355587
1915,46.81,EYE,20.57,1609512406.2219503,Retail Trade,Specialty Stores,127.56441419543023
1916,15.96,EXTR,17.9148,2322005792.274314,Electronic Technology,Computer Peripherals,-10.911648469421923
1917,10.42,EXTO,7.14,1149258908.38627,Retail Trade,Food Retail,45.938375350140056
1918,145.37,EXR,156.535,32980470870.0,Finance,Real Estate Investment Trusts,-7.13259015555626
1919,106.19,EXPO,86.7623,4392118853.893522,Industrial Services,Engineering & Construction,22.391868357570054
1920,20.24,EXPI,15.55,2391571468.647406,Finance,Real Estate Development,30.16077170418005
1921,193.98,EXPE,154.84,21499261352.53326,Consumer Services,Other Consumer Services,25.277706019116497
1922,84.95,EXPD,127.495,18536417941.631405,Transportation,Air Freight/Couriers,-33.36993607592454
1923,189.36,EXP,201.5583,7031742387.471196,Non-Energy Minerals,Construction Materials,-6.051995874146582
1924,38.08,EXLS,30.78,5076322489.012501,Technology Services,Data Processing Services,23.71669915529564
1925,0.0,EXG,7.7,2349660000.0,Miscellaneous,Investment Trusts/Mutual Funds,-100.0
1926,25.69,EXEL,23.81,7404293678.961242,Health Technology,Pharmaceuticals: Major,7.895842083158348
1927,40.21,EXC,35.3593,35197970729.58892,Utilities,Electric Utilities,13.71831455939457
1928,90.94,EXAS,72.51,13113429572.50189,Health Technology,Medical Specialties,25.417183836712166
1929,97.77,EWBC,72.1,10161063994.215096,Finance,Regional Banks,35.60332871012483
1930,115.94,EW,75.41,45736163137.63963,Health Technology,Medical Specialties,53.74618750828803
1931,0.0,EVV,9.6999,1120200000.0,Miscellaneous,Investment Trusts/Mutual Funds,-100.0
1932,48.92,EVTC,41.355,2672811812.172904,Finance,Regional Banks,18.29283037117641
1933,42.77,EVRG,51.55,11842104534.811045,Utilities,Electric Utilities,-17.032007759456828
1934,114.32,EVR,169.8,6396809672.851468,Finance,Investment Banks/Brokers,-32.673733804475866
1935,15.67,EVO,11.64,4127683989.5422897,Health Technology,Pharmaceuticals: Major,34.62199312714776
1936,38.38,EVH,31.98,3676410775.8301225,Commercial Services,Miscellaneous Commercial Services,20.012507817385874
1937,0.0,EVGO,3.415,1022293597.457602,Retail Trade,Specialty Stores,-100.0
1938,0.0,EVEX,7.47,2012112054.914634,Electronic Technology,Aerospace & Defense,-100.0
1939,0.0,EVCM,10.69,2016760823.823308,Technology Services,Packaged Software,-100.0
1940,23.6,EURN,17.76,3581801102.842893,Transportation,Marine Shipping,32.88288288288288
1941,60.38,ETY,11.96,1876900000.0,Miscellaneous,Investment Trusts/Mutual Funds,404.8494983277592
1942,0.0,ETWO,4.34,1474158149.764434,Technology Services,Packaged Software,-100.0
1943,0.0,ETV,12.4802,1445800000.0,Miscellaneous,Investment Trusts/Mutual Funds,-100.0
1944,147.64,ETSY,85.38,10223935559.203894,Retail Trade,Internet Retail,72.92105879597095
1945,7.78,ETRN,10.2,4419262093.687316,Industrial Services,Oil & Gas Pipelines,-23.725490196078425
1946,114.53,ETR,100.525,21258332434.03865,Utilities,Electric Utilities,13.931857746829142
1947,0.0,ETNB,11.02,1000325660.0074626,Health Technology,Pharmaceuticals: Major,-100.0
1948,185.67,ETN,237.94,95009436407.72311,Producer Manufacturing,Electrical Products,-21.967722955366902
1949,0.0,ETG,17.1,1303580000.0,Miscellaneous,Investment Trusts/Mutual Funds,-100.0
1950,0.0,ET/PI,9.81,46370457220.0,Industrial Services,Oil & Gas Pipelines,-100.0
1951,0.0,ET/PE,24.95,46370457220.0,Industrial Services,Oil & Gas Pipelines,-100.0
1952,0.0,ET/PD,25.3,46370457220.0,Industrial Services,Oil & Gas Pipelines,-100.0
1953,0.0,ET/PC,25.43,46370457220.0,Industrial Services,Oil & Gas Pipelines,-100.0
1954,11.64,ET,13.83,46504961809.47063,Industrial Services,Oil & Gas Pipelines,-15.835140997830798
1955,106.26,ESTC,113.78,11335957359.483372,Technology Services,Packaged Software,-6.609245913165754
1956,305.47,ESS,244.41,15540377087.0,Finance,Real Estate Investment Trusts,24.98261118612169
1957,9.86,ESRT,9.81,1585804050.0,Finance,Real Estate Investment Trusts,0.5096839959225171
1958,50.12,ESNT,53.1,5668954766.566881,Finance,Specialty Insurance,-5.6120527306968055
1959,0.0,ESMT,22.89,3853181526.1062064,Technology Services,Packaged Software,-100.0
1960,145.43,ESLT,216.35,9617590702.403051,Electronic Technology,Aerospace & Defense,-32.78021724058239
1961,20.29,ESI,23.395,5650274037.136792,Process Industries,Chemicals: Major Diversified,-13.272066680914728
1962,0.0,ESGRP,25.2,4645629982.0,Finance,Multi-Line Insurance,-100.0
1963,0.0,ESGRO,24.2853,4645629982.0,Finance,Multi-Line Insurance,-99.99999999999999
1964,31.35,ESGR,292.12,4685407507.049581,Finance,Multi-Line Insurance,-89.26810899630289
1965,108.35,ESE,115.1,2970175309.27895,Electronic Technology,Electronic Equipment/Instruments,-5.864465682015639
1966,9.87,ESBA,9.6201,2582241353.0,Finance,Real Estate Investment Trusts,2.5976860947391236
1967,0.0,ESAB,87.05,5246596629.826172,Producer Manufacturing,Industrial Machinery,-100.0
1968,108.65,ES,61.49,21480070007.5779,Utilities,Electric Utilities,76.69539762563018
1969,17.75,ERO,16.65,1555735705.0205758,Non-Energy Minerals,Other Metals/Minerals,6.606606606606616
1970,15.47,ERJ,18.68,3398096841.692,Electronic Technology,Aerospace & Defense,-17.18415417558886
1971,23.11,ERII,18.5382,1047740752.0524046,Producer Manufacturing,Industrial Machinery,24.66150974744042
1972,255.92,ERIE,329.96,15366358344.831017,Finance,Property/Casualty Insurance,-22.43908352527579
1973,9.01,ERIC,6.25,20389611301.773,Electronic Technology,Telecommunications Equipment,44.16
1974,15.46,ERF,15.625,3211397684.0565577,Energy Minerals,Integrated Oil,-1.0559999999999945
1975,6.11,EQX,5.1495,1611695285.338707,Non-Energy Minerals,Precious Metals,18.652296339450444
1976,22.45,EQT,39.085,16076911437.36148,Energy Minerals,Oil & Gas Production,-42.56108481514648
1977,70.38,EQR,61.32,23094871043.0,Finance,Real Estate Investment Trusts,14.774951076320932
1978,38.69,EQNR,31.97,94386485978.75476,Energy Minerals,Integrated Oil,21.019705974350952
1979,827.42,EQIX,807.4,75256949466.0,Finance,Real Estate Investment Trusts,2.4795640326975454
1980,0.0,EQH/PC,16.63,11335933248.0,Finance,Life/Health Insurance,-100.0
1981,0.0,EQH/PA,21.53,11335933248.0,Finance,Life/Health Insurance,-100.0
