AveragePriceTarget,SmartScore,Ticker,Price,Market Capitalization,Sector,Industry,AveragePriceTarget_percent
88.0,2.0,PFSI,87.97,4391968811.719026,Finance,Finance/Rental/Leasing,0.03410253495509962
24.0,6.0,PFS,18.38,1389648031.1056106,Finance,Savings Banks,30.576713819368887
,,PFH,19.79,37266031212.0,Finance,Life/Health Insurance,
75.29,6.0,PFGC,68.98,10733352435.82466,Transportation,Other Transportation,9.147579008408236
76.14,5.0,PFG,79.25,18894159448.567528,Finance,Investment Managers,-3.9242902208201884
32.67,8.0,PFE,28.4599,160696362649.81042,Health Technology,Pharmaceuticals: Major,14.793094845730309
71.67,5.0,PFBC,74.74,1113775471.0168269,Finance,Regional Banks,-4.107572919454099
36.75,7.0,PERI,30.35,1427648495.5427632,Technology Services,Internet Software/Services,21.08731466227347
188.44,9.0,PEP,167.225,229911636367.0493,Consumer Non-Durables,Beverages: Non-Alcoholic,12.68650022424877
28.45,7.0,PENN,25.02,3797007459.262275,Consumer Services,Movies/Entertainment,13.709032773780976
275.64,7.0,PEN,260.21,10043160104.750174,Health Technology,Medical Specialties,5.929825909842053
52.6,9.0,PEGA,50.03,4180302941.106791,Technology Services,Information Technology Services,5.136917849290426
65.11,6.0,PEG,60.705,30250168849.217644,Utilities,Electric Utilities,7.256403920599623
37.0,8.0,PECO,37.325,4412043871.0,Finance,Real Estate Investment Trusts,-0.8707300736771676
33.0,5.0,PEBO,34.24,1210871866.1381948,Finance,Regional Banks,-3.621495327102809
16.38,6.0,PEB/PH,18.86,1907544459.0,Finance,Real Estate Investment Trusts,-13.149522799575825
16.38,6.0,PEB/PG,21.5,1907544459.0,Finance,Real Estate Investment Trusts,-23.8139534883721
16.38,6.0,PEB/PF,21.37,1907544459.0,Finance,Real Estate Investment Trusts,-23.350491343004222
16.38,6.0,PEB/PE,21.66,1907544459.0,Finance,Real Estate Investment Trusts,-24.376731301939063
16.38,6.0,PEB,15.995,1907544459.0,Finance,Real Estate Investment Trusts,2.407002188183806
20.93,9.0,PEAK,19.56,10710243185.0,Finance,Real Estate Investment Trusts,7.004089979550108
47.0,4.0,PDFS,33.92,1297826754.0194635,Technology Services,Information Technology Services,38.561320754716974
164.74,10.0,PDD,142.715,194930300787.0,Retail Trade,Department Stores,15.432855691412959
32.22,4.0,PDCO,28.5,2640838553.18662,Distribution Services,Medical Distributors,13.052631578947365
27.38,7.0,PD,24.13,2217361572.873534,Technology Services,Packaged Software,13.468711147948612
68.25,5.0,PCVX,61.34,5836740763.345015,Health Technology,Biotechnology,11.265079882621448
207.31,7.0,PCTY,165.19,9279860678.352182,Technology Services,Packaged Software,25.49791149585326
48.4,7.0,PCRX,32.94,1529657966.8826206,Health Technology,Pharmaceuticals: Major,46.933819064966606
68.93,9.0,PCOR,68.95,9893803693.085386,Technology Services,Packaged Software,-0.02900652646844963
52.2,2.0,PCH,49.55,3907089606.0,Finance,Real Estate Investment Trusts,5.348133198789114
19.09,6.0,PCG,17.515,37368395928.3889,Utilities,Electric Utilities,8.992292320867824
98.22,6.0,PCAR,97.37,50931897942.21847,Producer Manufacturing,Trucks/Construction/Farm Machinery,0.8729588168840446
,,PBR.A,15.085,99640735729.9368,Energy Minerals,Integrated Oil,
17.91,10.0,PBR,15.77,99640735729.9368,Energy Minerals,Integrated Oil,13.570069752694994
79.0,6.0,PBH,62.02,3077344727.506565,Health Technology,Pharmaceuticals: Major,27.378265075782
53.9,10.0,PBF,46.05,5627362504.131637,Energy Minerals,Oil Refining/Marketing,17.04668838219327
38.63,8.0,PBA,34.43,18914796705.50409,Industrial Services,Oil & Gas Pipelines,12.198663955852462
64.91,4.0,PB,67.31,6307953408.96152,Finance,Regional Banks,-3.5655920368444596
122.36,3.0,PAYX,119.2,43058897964.64255,Technology Services,Data Processing Services,2.651006711409393
8.17,7.0,PAYO,5.13,1856077515.3005896,Commercial Services,Miscellaneous Commercial Services,59.25925925925926
203.85,6.0,PAYC,207.845,11992827479.172194,Technology Services,Packaged Software,-1.9221054150929802
16.88,8.0,PAY,18.16,2246343711.685667,Commercial Services,Miscellaneous Commercial Services,-7.048458149779742
17.5,7.0,PAX,15.5,2292072952.149837,Finance,Investment Managers,12.903225806451612
93.0,4.0,PATK,99.15,2194620285.675608,Consumer Durables,Homebuilding,-6.202723146747358
23.13,7.0,PATH,25.12,14219885295.283958,Technology Services,Packaged Software,-7.921974522293001
39.75,8.0,PARR,35.22,2130798603.8214383,Energy Minerals,Oil Refining/Marketing,12.86201022146508
,,PARAP,19.09,10030383798.0,Consumer Services,Broadcasting,
14.82,7.0,PARA,15.11,10057007245.37359,Consumer Services,Broadcasting,-1.9192587690271288
45.4,6.0,PAR,44.25,1239949307.1307397,Electronic Technology,Electronic Equipment/Instruments,2.598870056497172
300.94,7.0,PANW,299.61,94467027417.08688,Technology Services,Packaged Software,0.44391041687526583
43.0,5.0,PAM,49.65,3253275783.8769755,Utilities,Electric Utilities,-13.393756294058408
12.35,4.0,PAGS,11.91,3946640296.248527,Commercial Services,Miscellaneous Commercial Services,3.694374475230894
17.17,10.0,PAGP,16.03,3148560791.242272,Industrial Services,Oil & Gas Pipelines,7.111665626949473
177.33,3.0,PAG,162.5,10922295896.835598,Retail Trade,Specialty Stores,9.126153846153855
11.73,8.0,PACB,10.15,2714555258.969697,Health Technology,Medical Specialties,15.566502463054187
164.67,6.0,PAC,175.89,8982104131.39544,Transportation,Other Transportation,-6.378986866791745
21.5,8.0,PAAS,16.82,6129863944.57326,Non-Energy Minerals,Precious Metals,27.824019024970273
17.13,7.0,PAA,15.25,10690135620.957588,Industrial Services,Oil & Gas Pipelines,12.327868852459009
,,OZKAP,16.9132,5773568840.0,Finance,Regional Banks,
47.43,5.0,OZK,50.58,5820751682.822404,Finance,Regional Banks,-6.227758007117436
69.13,9.0,OXY,61.4378,53916648096.46877,Energy Minerals,Oil & Gas Production,12.5203050890494
108.6,6.0,OXM,98.76,1543134446.0989316,Consumer Non-Durables,Apparel/Footwear,9.96354799513972
15.75,10.0,OWL,15.09,21260366529.684917,Finance,Investment Managers,4.37375745526839
55.67,4.0,OVV,43.98,12002248181.725086,Energy Minerals,Oil & Gas Production,26.580263756252855
14.33,7.0,OUT,14.095,2305742405.0,Finance,Real Estate Investment Trusts,1.6672578928698079
92.71,6.0,OTIS,88.7906,36338336772.68569,Producer Manufacturing,Building Products,4.414206008293666
45.74,9.0,OTEX,42.2,11457920895.878462,Technology Services,Packaged Software,8.388625592417059
16.0,6.0,OSW,14.305,1429224456.7198732,Consumer Services,Other Consumer Services,11.84900384480951
111.56,9.0,OSK,106.985,6998263691.628938,Consumer Durables,Motor Vehicles,4.276300415946164
11.0,9.0,OSCR,9.03,1723060204.6714764,Health Services,Managed Health Care,21.81616832779624
4.37,10.0,ORLA,3.4,1069064578.2062782,Non-Energy Minerals,Precious Metals,28.529411764705888
30.0,6.0,ORI,29.28,8209458740.057732,Finance,Specialty Insurance,2.459016393442619
123.32,5.0,ORCL,105.69,290533580447.0518,Technology Services,Packaged Software,16.680859116283468
13.65,8.0,ORAN,11.59,30578115943.14398,Communications,Wireless Telecommunications,17.77394305435721
79.6,2.0,ORA,75.38,4549490658.446349,Utilities,Electric Utilities,5.598301936853275
17.85,7.0,OR,14.99,2775637855.45921,Non-Energy Minerals,Precious Metals,19.07938625750501
20.1,10.0,OPRA,13.725,1218356530.0,Technology Services,Packaged Software,46.448087431694006
3.75,6.0,OPK,1.612,1246167225.095,Health Services,Medical/Nursing Services,132.63027295285357
2.67,6.0,OPEN,4.49,3008439901.9857144,Finance,Real Estate Development,-40.53452115812918
39.2,6.0,OPCH,33.51,5935643658.521427,Health Services,Medical/Nursing Services,16.980005968367667
158.75,10.0,ONTO,153.235,7520925913.065404,Electronic Technology,Electronic Equipment/Instruments,3.599047215061824
35.6,10.0,ONON,27.685,8762859966.14909,Consumer Non-Durables,Apparel/Footwear,28.589488892902303
,,ONBPP,24.8,4927737722.0,Finance,Major Banks,
,,ONBPO,24.58,4927737722.0,Finance,Major Banks,
17.0,8.0,ONB,16.98,4968704662.68171,Finance,Major Banks,0.11778563015311881
88.12,9.0,ON,83.82,36101073600.55875,Electronic Technology,Semiconductors,5.130040563111443
22.4,6.0,OMI,20.17,1543026140.5564356,Health Technology,Medical Specialties,11.05602379771937
44.46,8.0,OMF,49.7,5959234760.176149,Finance,Finance/Rental/Leasing,-10.543259557344069
38.8,3.0,OMCL,39.35,1789219888.0698156,Technology Services,Information Technology Services,-1.3977128335451188
92.14,8.0,OMC,86.59,17139120150.88476,Commercial Services,Advertising/Marketing Services,6.409516110405356
79.0,7.0,OMAB,85.29,4120470721.217431,Transportation,Other Transportation,-7.374838785320678
2.69,4.0,OLPX,2.42,1584453988.0,Consumer Non-Durables,Household/Personal Care,11.15702479338843
55.64,6.0,OLN,53.22,6522089274.561502,Process Industries,Industrial Specialties,4.547162720781665
87.77,9.0,OLLI,70.4,4336095976.423431,Retail Trade,Department Stores,24.67329545454544
26.0,5.0,OLK,25.25,3200883756.0,Health Technology,Biotechnology,2.9702970297029703
191.0,9.0,OLED,189.26,8962989005.109474,Electronic Technology,Electronic Production Equipment,0.9193701785903039
81.54,7.0,OKTA,89.16,14742195560.591642,Technology Services,Packaged Software,-8.546433378196491
76.7,9.0,OKE,70.04,40801851727.09047,Industrial Services,Oil & Gas Pipelines,9.508852084523124
24.67,5.0,OII,21.83,2198836639.834254,Producer Manufacturing,Industrial Machinery,13.009619789280823
20.63,3.0,OI,16.63,2573114624.850212,Process Industries,Containers/Packaging,24.052916416115455
33.71,8.0,OHI,30.85,7526202957.0,Finance,Real Estate Investment Trusts,9.270664505672608
62.33,5.0,OGS,64.56,3580113476.0398507,Utilities,Gas Distributors,-3.4541511771995106
18.83,7.0,OGN,13.695,3500530784.886397,Health Technology,Pharmaceuticals: Major,37.49543629061699
35.29,5.0,OGE,35.25,7060129365.364806,Utilities,Electric Utilities,0.11347517730496212
39.5,5.0,OFG,38.06,1791019966.3698373,Finance,Major Banks,3.7834997372569563
35.67,9.0,OEC,27.4199,1591564510.3610606,Process Industries,Chemicals: Specialty,30.088001779729336
65.0,6.0,ODP,56.82,2123822395.0773072,Retail Trade,Specialty Stores,14.396339317141852
409.83,7.0,ODFL,410.675,44810249368.36888,Transportation,Trucking,-0.2057588117124313
49.4,6.0,ODD,48.2765,2746449008.7722926,Technology Services,Packaged Software,2.327219247459944
20.5,8.0,OCSL,20.408,1576014440.6346457,Finance,Investment Managers,0.45080360642884526
,,OCFCP,24.0,1026236429.0,Finance,Savings Banks,
17.0,6.0,OCFC,17.43,1035744120.2935728,Finance,Savings Banks,-2.467010900745839
154.17,4.0,OC,148.08,13160602949.810616,Process Industries,Containers/Packaging,4.112641815234991
32.75,7.0,OBK,35.82,1107078627.8848195,Finance,Regional Banks,-8.570630932439977
15.71,8.0,OBDC,15.04,5861582510.186666,Finance,Finance/Rental/Leasing,4.4547872340425645
59.45,9.0,O,57.355,41234690158.0,Finance,Real Estate Investment Trusts,3.6526893906372697
,,NZF,11.8106,2282360000.0,Miscellaneous,Investment Trusts/Mutual Funds,
46.67,5.0,NYT,45.98,7523540818.709242,Consumer Services,Publishing: Newspapers,1.5006524575902673
12.5,5.0,NYCB/PA,22.61,7268230571.0,Finance,Savings Banks,-44.71472799646175
12.5,5.0,NYCB,10.1113,7305294211.98333,Finance,Savings Banks,23.624064165834266
50.54,6.0,NXT,49.13,7107609618.839005,Electronic Technology,Electronic Equipment/Instruments,2.869936902096472
188.0,5.0,NXST,159.37,5407585697.000001,Consumer Services,Broadcasting,17.964485160318752
221.67,5.0,NXPI,230.975,59536879525.26685,Electronic Technology,Semiconductors,-4.028574521052065
8.42,6.0,NXE,7.0,3655913665.648855,Non-Energy Minerals,Other Metals/Minerals,20.285714285714285
35.0,9.0,NX,30.785,1015970197.1633182,Producer Manufacturing,Building Products,13.691732986844242
28.5,5.0,NWSA,23.815,13850233490.070677,Consumer Services,Publishing: Newspapers,19.67247533067394
42.67,5.0,NWN,38.66,1421847962.9620974,Utilities,Gas Distributors,10.372478013450609
8.45,1.0,NWL,8.6673,3589995592.177629,Producer Manufacturing,Industrial Conglomerates,-2.507124479364968
3.84,9.0,NWG,5.65,24208744614.529,Finance,Major Banks,-32.035398230088504
51.83,6.0,NWE,51.49,3153362891.552853,Utilities,Electric Utilities,0.660322392697604
10.0,4.0,NWBI,12.65,1607871493.933121,Finance,Savings Banks,-20.94861660079052
9.98,9.0,NVTS,8.1,1445754899.0,Electronic Technology,Semiconductors,23.209876543209887
63.0,6.0,NVT,58.46,9699204022.465708,Electronic Technology,Electronic Components,7.765993841943207
28.0,5.0,NVST,24.54,4206214238.5170007,Health Technology,Medical Specialties,14.099429502852491
118.0,7.0,NVS,98.93,203564495625.8044,Health Technology,Pharmaceuticals: Major,19.276255938542395
116.67,10.0,NVO,103.28,463173612415.4627,Health Technology,Pharmaceuticals: Major,12.964756003098373
141.67,8.0,NVMI,135.08,3908627051.7627606,Electronic Technology,Electronic Equipment/Instruments,4.8785904649096645
19.0,8.0,NVGS,14.815,1085718592.44803,Transportation,Marine Shipping,28.248396895038816
,,NVG,11.8336,2517420000.0,Miscellaneous,Investment Trusts/Mutual Funds,
28.08,5.0,NVEI,26.35,3666572360.633401,Technology Services,Information Technology Services,6.565464895635661
124.0,7.0,NVEE,111.13,1766515484.5296302,Industrial Services,Engineering & Construction,11.581031224691808
661.35,9.0,NVDA,491.67,1214424884869.5308,Electronic Technology,Semiconductors,34.51095246811886
35.67,3.0,NVCR,13.57,1450105262.1917603,Health Technology,Medical Specialties,162.85924834193074
75.17,5.0,NUVL,72.32,4529408497.631541,Health Technology,Biotechnology,3.9408185840708088
,,NUV,8.62,1784860000.0,Miscellaneous,Investment Trusts/Mutual Funds,
176.0,5.0,NUE,177.42,43616754975.17461,Non-Energy Minerals,Steel,-0.8003607259609895
10.63,10.0,NU,8.22,38520289596.82382,Technology Services,Information Technology Services,29.318734793187346
17.47,4.0,NTST,17.62,1214268060.0,Finance,Real Estate Investment Trusts,-0.8513053348467771
,,NTRSO,21.35,17349649020.0,Finance,Investment Managers,
79.29,7.0,NTRS,84.365,17466624577.23508,Finance,Investment Managers,-6.015527766253765
69.45,7.0,NTRA,60.94,7322043955.143141,Health Technology,Medical Specialties,13.96455530029538
72.27,9.0,NTR,57.41,28391963524.369987,Process Industries,Chemicals: Agricultural,25.883992335829998
51.0,7.0,NTNX,46.81,11360304989.509542,Technology Services,Packaged Software,8.95107882930997
79.5,7.0,NTLA,31.3602,2808459442.062596,Health Technology,Biotechnology,153.50603631354394
134.85,8.0,NTES,83.1365,64740120039.808,Technology Services,Packaged Software,62.20312377836449
25.0,7.0,NTCT,22.54,1600252581.4602325,Technology Services,Packaged Software,10.91393078970719
7.0,7.0,NTCO,6.69,4702140873.026799,Consumer Non-Durables,Household/Personal Care,4.633781763826601
36.5,6.0,NTB,32.675,1630853376.7904265,Finance,Regional Banks,11.70619739862281
88.33,9.0,NTAP,89.665,18473774874.7459,Electronic Technology,Computer Peripherals,-1.4888752579044309
30.88,7.0,NSSC,34.22,1258272713.4289072,Commercial Services,Miscellaneous Commercial Services,-9.760374050263005
114.0,6.0,NSP,116.665,4349345459.791243,Commercial Services,Personnel Services,-2.284318347404968
174.0,8.0,NSIT,180.43,5877837524.730174,Technology Services,Information Technology Services,-3.563708917585771
229.56,8.0,NSC,234.44,53015398920.40508,Transportation,Railroads,-2.081556048455893
34.0,7.0,NSA/PA,23.45,5015631706.0,Finance,Real Estate Investment Trusts,44.989339019189764
34.0,7.0,NSA,41.2,5015631706.0,Finance,Real Estate Investment Trusts,-17.47572815533981
18.0,9.0,NS/PC,25.64,2325290647.0,Industrial Services,Oil & Gas Pipelines,-29.797191887675506
18.0,9.0,NS/PB,25.5,2325290647.0,Industrial Services,Oil & Gas Pipelines,-29.41176470588235
18.0,9.0,NS/PA,25.98,2325290647.0,Industrial Services,Oil & Gas Pipelines,-30.715935334872977
18.0,9.0,NS,18.52,2331585424.062804,Industrial Services,Oil & Gas Pipelines,-2.8077753779697603
48.0,10.0,NRG,50.15,11322086440.129766,Utilities,Electric Utilities,-4.287138584247256
14.67,7.0,NRDS,14.305,1088970895.6419446,Technology Services,Packaged Software,2.5515554002097183
697.0,8.0,NOW,700.38,143577902000.9144,Technology Services,Packaged Software,-0.4825951626260024
20.12,7.0,NOVA,15.49,1896229366.106454,Utilities,Alternative Power Generation,29.890251775338932
24.4,5.0,NOV,20.6,8114896542.493889,Industrial Services,Oilfield Services/Equipment,18.44660194174756
22.25,6.0,NOMD,16.73,2886765648.879424,Consumer Non-Durables,Food: Specialty/Candy,32.99462044231919
4.26,8.0,NOK,3.355,18472578851.03266,Electronic Technology,Telecommunications Equipment,26.97466467958271
49.5,5.0,NOG,38.045,3823813143.060995,Energy Minerals,Oil & Gas Production,30.109081351031666
493.58,8.0,NOC,462.35,69718959969.20148,Electronic Technology,Aerospace & Defense,6.754623121012212
41.93,7.0,NNN,42.94,7779846156.0,Finance,Real Estate Investment Trusts,-2.3521192361434515
90.0,6.0,NNI,88.155,3290261481.025117,Finance,Finance/Rental/Leasing,2.092904543134251
,,NMZ,9.985,1098760000.0,Miscellaneous,Investment Trusts/Mutual Funds,
10.0,5.0,NMRK,10.44,1802921839.768786,Finance,Real Estate Development,-4.214559386973176
33.57,10.0,NMIH,30.1,2440528971.706098,Finance,Property/Casualty Insurance,11.528239202657803
,,NMFCZ,25.68,1301470721.0,Finance,Investment Managers,
12.83,7.0,NMFC,12.87,1305528307.0358534,Finance,Investment Managers,-0.3108003108003042
18.18,7.0,NLY/PI,24.44,10151826544.0,Finance,Real Estate Investment Trusts,-25.61374795417349
18.18,7.0,NLY/PG,24.59,10151826544.0,Finance,Real Estate Investment Trusts,-26.06750711671411
18.18,7.0,NLY/PF,25.19,10151826544.0,Finance,Real Estate Investment Trusts,-27.828503374354906
18.18,7.0,NLY,20.44,10151826544.0,Finance,Real Estate Investment Trusts,-11.056751467710379
123.86,8.0,NKE,109.98,167390967988.1407,Consumer Non-Durables,Apparel/Footwear,12.62047645026368
44.25,5.0,NJR,44.97,4397469542.445418,Utilities,Gas Distributors,-1.6010673782521656
11.36,4.0,NIO,8.355,12416984375.04,Consumer Durables,Motor Vehicles,35.96648713345301
257.14,10.0,NICE,201.14,12688601236.22,Technology Services,Information Technology Services,27.841304563985286
78.5,2.0,NIC,81.41,1201703433.083518,Finance,Major Banks,-3.5744994472423497
28.71,8.0,NI/PB,25.02,11647884404.0,Utilities,Gas Distributors,14.748201438848925
28.71,8.0,NI,26.305,11766420862.028418,Utilities,Gas Distributors,9.142748526896032
